name,display_name,avatar,did,text,repost_count
blyons.bsky.social,44 Billion dollar bonfire,https://cdn.bsky.app/img/avatar/plain/did:plc:jguamnneizinnqcsbg6vjf6v/bafkreifojcdei2pagh5vfyardjgr2ovpeouj6bijd2aifpd6jvc6tpi3ue@jpeg,did:plc:jguamnneizinnqcsbg6vjf6v,NA,0
devore.bsky.social,"DeVore and 1,573 others",https://cdn.bsky.app/img/avatar/plain/did:plc:hj2ughdkppl4gpopmxfbscaw/bafkreictn5q2bl7fvz4qwtyytoo6qttn7u5yt6jyadbpuze2a5wnkax2oe@jpeg,did:plc:hj2ughdkppl4gpopmxfbscaw,NA,0
dodocurran.bsky.social,Dónal Curran,https://cdn.bsky.app/img/avatar/plain/did:plc:fuvqnsoynouw6oomxzyaeqdj/bafkreiglt2ygjcz2rt3ekfcqo54ky7axzr3jyd5xbbyawybqetjqkgtbza@jpeg,did:plc:fuvqnsoynouw6oomxzyaeqdj,NA,0
miriamkennedy.bsky.social,Miriam,https://cdn.bsky.app/img/avatar/plain/did:plc:folk7q7ua35z5kar5kktkjzf/bafkreiaxg5uozeagjpnrw6kqo3x4lppueditsyl2lctr4mpjvafkvnqf4q@jpeg,did:plc:folk7q7ua35z5kar5kktkjzf,NA,0
klillington.bsky.social,Karlin Lillington,https://cdn.bsky.app/img/avatar/plain/did:plc:xx7rewaiaajr2e2dg4l54bpy/bafkreicvoqphhi7g7qqlph52t4v5tsxc7sqkk7mhgakl22utgntqzb6vhi@jpeg,did:plc:xx7rewaiaajr2e2dg4l54bpy,NA,6
morct1.bsky.social,Maria O,https://cdn.bsky.app/img/avatar/plain/did:plc:qfgmx4curwz2kusjt6yys46p/bafkreifqi5ltmetpchfbsb6gsqwf6a2etyjv6erm5hiljnb3i3ricqfrbq@jpeg,did:plc:qfgmx4curwz2kusjt6yys46p,NA,0
saltyzeek.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:liljlg55sns6jtjr7b6hized/bafkreic5bpezjlskcvoiw2jakc3kkertzrxw5d3jggngh2dgzrosr3f2a4@jpeg,did:plc:liljlg55sns6jtjr7b6hized,NA,0
boakandbailey.bsky.social,Boak & Bailey (Jess & Ray),https://cdn.bsky.app/img/avatar/plain/did:plc:exhx5q5gbqbxphm6cvga76dr/bafkreicbtswa4iyomruuuepimoqcsvhkogrs245kq34twzigng4loap4ua@jpeg,did:plc:exhx5q5gbqbxphm6cvga76dr,NA,0
mrtaytohead.bsky.social,Sean Murphy,https://cdn.bsky.app/img/avatar/plain/did:plc:3klkiwkasw7lrucqj4dyat4v/bafkreifq5froxjamopfsnbbzpujrjqvgh3a22vu4ulmzenekepfsggqwnu@jpeg,did:plc:3klkiwkasw7lrucqj4dyat4v,NA,0
pmtyrrell.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:36h4q6fr26rm25mkvtt5nwdq/bafkreidfamqua3cwpf2xkovy6kctqlc6heydthddt7a5a2ue5rcjwgzojm@jpeg,did:plc:36h4q6fr26rm25mkvtt5nwdq,NA,0
antalsma.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:qog4bs76iyhhtw6jveyxnovn/bafkreidoraujqtdfnyrkcgqq5uqsglc6udf74vtz3kgy5bae7jkywivyfe@jpeg,did:plc:qog4bs76iyhhtw6jveyxnovn,NA,0
fnclln.bsky.social,Fiona,https://cdn.bsky.app/img/avatar/plain/did:plc:76aqw7mdppqno36l2f5tvuzz/bafkreig5au7rgoxasx7xv6d2meceont64lbejnngccru2u6y573ct44x5y@jpeg,did:plc:76aqw7mdppqno36l2f5tvuzz,NA,0
michaelbroussard.myatproto.social,Michael Broussard,https://cdn.bsky.app/img/avatar/plain/did:plc:uwssh6jv3ext5pdk3bsns3uw/bafkreieo77sgxuqiepocjiml64jr63dnppybcramzlejjgnygedhebcdoq@jpeg,did:plc:uwssh6jv3ext5pdk3bsns3uw,NA,0
davemcardle.bsky.social,David McArdle,https://cdn.bsky.app/img/avatar/plain/did:plc:6fnwf6zx2yx4ginvlb22dvn6/bafkreigbx5hk32cogcdz77mlz5vw74bomoc3ot53f3eafcljvjrki22oie@jpeg,did:plc:6fnwf6zx2yx4ginvlb22dvn6,NA,0
ginaspireite.bsky.social,Gina Garratt,https://cdn.bsky.app/img/avatar/plain/did:plc:67p5ieg3jccg7nodfnqenvex/bafkreiept5ard22osdwniy2woii3r4dnvkln6z7tcf5duw4juskenmizyq@jpeg,did:plc:67p5ieg3jccg7nodfnqenvex,NA,0
jamesmgeary.bsky.social,James Geary,https://cdn.bsky.app/img/avatar/plain/did:plc:lrqvi4k24yzkrsn56oa32vm5/bafkreidjdkizm5ytae364cq6dkmbsftupc6a6pc6vtfcl2e3v7euplhj2a@jpeg,did:plc:lrqvi4k24yzkrsn56oa32vm5,NA,0
bobgeldoffans.bsky.social,Bob Geldof fans,https://cdn.bsky.app/img/avatar/plain/did:plc:byrlopj6sumzy7sxa7eqrp7t/bafkreieruhp4gnhzxw6qi5dkmncukcjtb6z6lbjw5bxelloevrd7kmim4q@jpeg,did:plc:byrlopj6sumzy7sxa7eqrp7t,NA,0
robcross247.bsky.social,Rob Cross,https://cdn.bsky.app/img/avatar/plain/did:plc:2owgo4ikuilmg2dtblxifi6e/bafkreicp5coewllz7mclej6xjx6kjrr6asf2si7o4kctpvshoileoo677i@jpeg,did:plc:2owgo4ikuilmg2dtblxifi6e,NA,0
kcgreen.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:rcd6u7olmd3xvokprnt4o3bt/bafkreiaxh5mj3wy7nf4g6i2yswm3wdecea5fubp3xfr3io7uijmzeovs2y@jpeg,did:plc:rcd6u7olmd3xvokprnt4o3bt,NA,0
tkuhlb.bsky.social,Till Kuhlbrodt,https://cdn.bsky.app/img/avatar/plain/did:plc:dvib2je76hrnr4xajr7br6qg/bafkreiedt4wwfundjy7omoqqjongdngwvbev4zcplvtlgfswjpgqngw2za@jpeg,did:plc:dvib2je76hrnr4xajr7br6qg,NA,0
young-spartacus.bsky.social,Sparty®,https://cdn.bsky.app/img/avatar/plain/did:plc:t4k5ypmx3rhfpfw5owp7rttf/bafkreiaoy24ww2sk3t4younzskh5ugprrommz26urmscisrmyo2rncrp5i@jpeg,did:plc:t4k5ypmx3rhfpfw5owp7rttf,NA,0
rockchaz.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:lzbhvrnjribwp2mdim7y2ilp/bafkreidvmdvymurb6iajxee3qcfvtjey2ubcydurn7ejwpj3dchyodfhp4@jpeg,did:plc:lzbhvrnjribwp2mdim7y2ilp,NA,0
creativefishdezine.bsky.social,William Hankerson,https://cdn.bsky.app/img/avatar/plain/did:plc:cbuuxxrvgyfgnmiz3dayb3cg/bafkreibhu4pjcrtpv7hntpx5xy7abcvyjec4irtkk55qcvw2tqijpqqpou@jpeg,did:plc:cbuuxxrvgyfgnmiz3dayb3cg,NA,0
aldunne.bsky.social,Alan Dunne,https://cdn.bsky.app/img/avatar/plain/did:plc:wm5b3q2znvnatujmm46yucon/bafkreic54l5zxo23qq27xfhdvrq4bujnx2edgzxfzgvhtvq22s6yl7ndo4@jpeg,did:plc:wm5b3q2znvnatujmm46yucon,NA,3
ihwright.bsky.social,Ian Wright,https://cdn.bsky.app/img/avatar/plain/did:plc:vp7cvtyvjwbc2s2hwuofs5xk/bafkreigpah6x4lzc664indglahcwog7jcfkwcod5zvjgzjq6ablkc2bnda@jpeg,did:plc:vp7cvtyvjwbc2s2hwuofs5xk,NA,0
jonkskearns.bsky.social,Gillian Kearns 🏳️‍⚧️🇦🇪,https://cdn.bsky.app/img/avatar/plain/did:plc:jeo5khrfkhts4nr2xc3rle6c/bafkreiezxpsyylbv2osvxmcgydn5xo2w5d7fem6amrb2vpl64iy7z7c6eu@jpeg,did:plc:jeo5khrfkhts4nr2xc3rle6c,NA,0
155guy.bsky.social,155Guy,https://cdn.bsky.app/img/avatar/plain/did:plc:jnhbb6oilezltyzjaroqepr2/bafkreib5cvznr4odshbtwmplgcejeopvyd4wnu7l3rj4ub34uvnbi6ynyi@jpeg,did:plc:jnhbb6oilezltyzjaroqepr2,NA,0
fiwlsh.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:fkuleyqwswkzzfsjj6w7jlls/bafkreie3hb6252qp5nyuhxvgtpercshk7hrhqbh33sh6glyzafcbd6jrka@jpeg,did:plc:fkuleyqwswkzzfsjj6w7jlls,NA,0
izzykamikaze.bsky.social,"...the surname ""they.""",https://cdn.bsky.app/img/avatar/plain/did:plc:dun6cfxdrvl6fni2fm4iginp/bafkreiazyqtaxcettnopyrjxkeqhd4icsnpysy3ztrekrfrf2km6typupy@jpeg,did:plc:dun6cfxdrvl6fni2fm4iginp,NA,0
myvirtuallife.bsky.social,Helen ^⁠_⁠^,https://cdn.bsky.app/img/avatar/plain/did:plc:wobxp3z3gk7g2ia4fhmkewm5/bafkreihilkmdy3b7xrjrslu3ueblx3udxvxy6ydgxgv4yyogle6ywlyknq@jpeg,did:plc:wobxp3z3gk7g2ia4fhmkewm5,NA,0
fearbronach.bsky.social,Cathal and Response,https://cdn.bsky.app/img/avatar/plain/did:plc:mma2azdxaw4dnahjjf6bhq6s/bafkreig6fnflt3hodt5hlap2dq3f2vcs2vg77dykv6obi4vdt723mbngxa@jpeg,did:plc:mma2azdxaw4dnahjjf6bhq6s,NA,0
niamhsbluesky.bsky.social,Niamh O’Connor,https://cdn.bsky.app/img/avatar/plain/did:plc:kkgis5ems3xkjdrykirgb7pv/bafkreifzd544gdbj7q72f7qwa6tsum2j7qohslxhgy4frnw7ipr7kalsv4@jpeg,did:plc:kkgis5ems3xkjdrykirgb7pv,NA,0
andyscollick.bsky.social,Andy Scollick,https://cdn.bsky.app/img/avatar/plain/did:plc:jaghk4rwlrciav5aieckiiit/bafkreih5aoiyrc5msynklh7h3gqd3qzsgjzld7nnli2y6bcfufs3y6mw3m@jpeg,did:plc:jaghk4rwlrciav5aieckiiit,NA,6
regrone.bsky.social,Seán,https://cdn.bsky.app/img/avatar/plain/did:plc:igl2ovdsclxzubsp5b6mglrb/bafkreicvkjwbsbmb72ezcgcc6lrnghafepocrvcoazobaro2ti5mztnqrq@jpeg,did:plc:igl2ovdsclxzubsp5b6mglrb,NA,0
brendagough.bsky.social,Brenda Gough,https://cdn.bsky.app/img/avatar/plain/did:plc:huauzpf4kixhegvbp2d7wxwi/bafkreiao32rgurlc3v2lu7i2f3jyvfvzrcwsyl4cgl3bcivtqlqjmbjroi@jpeg,did:plc:huauzpf4kixhegvbp2d7wxwi,NA,0
weecat85.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:g7dqbyl5nto352wxfbwqcwld/bafkreihnuij5mtjhhlj3gdauapfgzrgjr6h4ug7xydkeddzs3ug3q6bcoe@jpeg,did:plc:g7dqbyl5nto352wxfbwqcwld,NA,0
socialistciaran.bsky.social,Ciarán McKenna,https://cdn.bsky.app/img/avatar/plain/did:plc:dldo62fxtad4cyxftbyukgkg/bafkreigm5bcq3rizbs3dnuxhvrxx6xpb6hz6pzywyawn7dc3tsiu3up2jq@jpeg,did:plc:dldo62fxtad4cyxftbyukgkg,NA,0
lilesosanna.bsky.social,lilesosanna,https://cdn.bsky.app/img/avatar/plain/did:plc:clsbk2dqqtxrpoiyt5zqq6d3/bafkreidbmnuvhvrqswpshdnyjrzsezrft4pnxydyy5s6l67o2qn22m4cz4@jpeg,did:plc:clsbk2dqqtxrpoiyt5zqq6d3,NA,0
fhmediastuff.bsky.social,Gráinne F,https://cdn.bsky.app/img/avatar/plain/did:plc:5uersfxmslxq7j3rt7i3lfyz/bafkreiheazdnvdrmj7ghcd6e6p6t6yzeybr2l73trhhnn3avdzuthbxu6e@jpeg,did:plc:5uersfxmslxq7j3rt7i3lfyz,NA,0
ellenrey.bsky.social,Ellen Reynor,https://cdn.bsky.app/img/avatar/plain/did:plc:54nya2mupquqf4xmt5bduhwn/bafkreich4nqvk3ytv43ul4ril6ytcyf2vhtfnstfmobbio3sgzqt7hm46y@jpeg,did:plc:54nya2mupquqf4xmt5bduhwn,NA,0
ferocepadovana.bsky.social,Feroce Padovana,https://cdn.bsky.app/img/avatar/plain/did:plc:tydav5gm2g2c4t3vazcgadzm/bafkreichkjhbutsvdycer64n6r6z6d3isn3o2cdq2ec42d7h3llqojnfi4@jpeg,did:plc:tydav5gm2g2c4t3vazcgadzm,NA,0
cgonlineart.bsky.social,Cory,https://cdn.bsky.app/img/avatar/plain/did:plc:n55ggayhoosqrfpeknedw7f5/bafkreihyzpn7o6doc46iuy52b4rsrl4dxvtfyx2kf3jhs2h6g74os5ciha@jpeg,did:plc:n55ggayhoosqrfpeknedw7f5,NA,0
techwitch.bsky.social,Tech Witch,https://cdn.bsky.app/img/avatar/plain/did:plc:mjlrzhuhl7t766zhqesy7qlu/bafkreigkhtzdzsm4k4l24w3mrlauvl7iycqzhx2puwx47azdggwuzy7ugq@jpeg,did:plc:mjlrzhuhl7t766zhqesy7qlu,NA,0
eliojakobsen.bsky.social,Eli O. J.,https://cdn.bsky.app/img/avatar/plain/did:plc:xr6uprwd62hsnwfsfeuvueua/bafkreif2fhhuwko4axlyfxzogxnovzlpjgapfp7s4joegyyil4qh2em4hu@jpeg,did:plc:xr6uprwd62hsnwfsfeuvueua,NA,0
tinyteerex.bsky.social,Elegant Sledgehammer FREE LINK,https://cdn.bsky.app/img/avatar/plain/did:plc:462mkz4bspd3k4iuwzngv6eh/bafkreiff4y3xpk2nc3okccry5debnz7phzfm45jhtizsl7zwyetbwrzceq@jpeg,did:plc:462mkz4bspd3k4iuwzngv6eh,NA,0
elysiamacht.bsky.social,Elysia Macht,https://cdn.bsky.app/img/avatar/plain/did:plc:rsaxseqrvalvclrmj7x43coo/bafkreie6l5wp64paj75q2qascogmvjpn6rjg2c3bxso3leot2rlhiuuimi@jpeg,did:plc:rsaxseqrvalvclrmj7x43coo,NA,0
rnascimentos.bsky.social,Rodrigo,https://cdn.bsky.app/img/avatar/plain/did:plc:tlp5j2jz3sxal5w256baywxo/bafkreifd6fs7liedmonb2nd74arhumzyo6l3pbe63x23yjrisszve3jt4a@jpeg,did:plc:tlp5j2jz3sxal5w256baywxo,NA,0
sarahland.bsky.social,Sarah Land 🌱,https://cdn.bsky.app/img/avatar/plain/did:plc:nsw6v55egzrewozop4hqpbzz/bafkreid2nhhsi3ewnhcyavt64gddnsk42ib4pmklls6tso7ysvz6lms3va@jpeg,did:plc:nsw6v55egzrewozop4hqpbzz,NA,0
joyinthegarden.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:ltoxyi32aciuocx2mlndna3g/bafkreidrpi4ornz2bjde3da6nj724djtfexws6tydddmffnkusyoasyq6e@jpeg,did:plc:ltoxyi32aciuocx2mlndna3g,NA,0
brujablanca.bsky.social,Helen Tucker,https://cdn.bsky.app/img/avatar/plain/did:plc:kuh3rvdikwoqq6ldi3jnxffg/bafkreibhjq3c4hwy3d6qccmt7pgbsz5dn6ryhutlyjytiahi3c4wioo3ga@jpeg,did:plc:kuh3rvdikwoqq6ldi3jnxffg,NA,0
rathmacan.bsky.social,,https://cdn.bsky.app/img/avatar/plain/did:plc:kob3duxvv56upqet27dohlxy/bafkreigzjwfh7zvynacolisxlbe2c7q7l3fsy6kkjkqnxmvt7kscv33bl4@jpeg,did:plc:kob3duxvv56upqet27dohlxy,NA,0
trudyt.bsky.social,Trudy Taylor,https://cdn.bsky.app/img/avatar/plain/did:plc:kjrs6be6g3ddzeopfjy4coma/bafkreif3gudinddftd46y55jhdfwniy3xsmxyd7goaouwliemtefrwhxgq@jpeg,did:plc:kjrs6be6g3ddzeopfjy4coma,NA,0
rone1.bsky.social,RonE,https://cdn.bsky.app/img/avatar/plain/did:plc:gjtie44obihjcgbcpmhlpc5r/bafkreihw3hizbik2adrmxbszrmhe64fmggnjhu77qsapjkzz3woiattsyu@jpeg,did:plc:gjtie44obihjcgbcpmhlpc5r,NA,0
jjjmm.bsky.social,JJ,https://cdn.bsky.app/img/avatar/plain/did:plc:e3jxvdmzzzs4ilsuwijg377t/bafkreicf43rt7mmzd5fzynzbeqdpwg2pesj6f3qv3slc26al5fip7drjua@jpeg,did:plc:e3jxvdmzzzs4ilsuwijg377t,NA,0
egrettt.bsky.social,zero,https://cdn.bsky.app/img/avatar/plain/did:plc:6i3r2asy2y5dvb7pomiqe5in/bafkreihhfx5yxnxad6eroohxeyuidobj7zcm3h66neepmicxsznjjo6gda@jpeg,did:plc:6i3r2asy2y5dvb7pomiqe5in,NA,0
squirrel25.bsky.social,A,https://cdn.bsky.app/img/avatar/plain/did:plc:4gvphd3ahrc4oqtdt6tygltm/bafkreicgr7vce5dtzlj76t7762h573hcwb73nq5oda4nnqzrvvsmoahnxi@jpeg,did:plc:4gvphd3ahrc4oqtdt6tygltm,NA,0
spudsnbutter.bsky.social,Spuds'n'Butter,https://cdn.bsky.app/img/avatar/plain/did:plc:zsqvtwztqcbeqfw3olboimuc/bafkreicbmo2uxzt53devkqq25v4iqd4izbdxx4nlt32cyfn6wjglvu4sau@jpeg,did:plc:zsqvtwztqcbeqfw3olboimuc,NA,0
mariafarrell.bsky.social,Maria Farrell,https://cdn.bsky.app/img/avatar/plain/did:plc:mohietgx33nvutkpomevuxbp/bafkreiewjq2n2e6mqhuzsowtv2jgalhubei32pkrlthqdpy3xgwmn7dr6i@jpeg,did:plc:mohietgx33nvutkpomevuxbp,NA,0
judetheconfused.bsky.social,Judy,https://cdn.bsky.app/img/avatar/plain/did:plc:2vmxrejfahuy2tnxdda2poay/bafkreibf2gv7x6s5c5vr37xzchfxnryelazgrcea46htiwbppg6gdviysq@jpeg,did:plc:2vmxrejfahuy2tnxdda2poay,NA,1
xx2p.com,XX2P.COM,https://cdn.bsky.app/img/avatar/plain/did:plc:p3v656zidkej6acoq3xv5iyd/bafkreifitudgsacanjo4grtorxvvisrkmfgmpkkeebj7pw42ekx4rynhpy@jpeg,did:plc:p3v656zidkej6acoq3xv5iyd,NA,0
savernake.bsky.social,Netta is a weirdo,https://cdn.bsky.app/img/avatar/plain/did:plc:4o5ay7a5mua7lorjgktjc4n5/bafkreiaso3m6x24wszenwszfkfyxtbr5f5hs3pfvuk4kesn7ta2swpqjg4@jpeg,did:plc:4o5ay7a5mua7lorjgktjc4n5,NA,0
matt.giltaji.com,Matt Giltaji,https://cdn.bsky.app/img/avatar/plain/did:plc:uev36eqffqzdge2v35abxo4s/bafkreidoypm7uymwuukjgphdjbazy2eyvldj5zrioiu4r35dfqs3wfqisy@jpeg,did:plc:uev36eqffqzdge2v35abxo4s,NA,0
mpavictoria.bsky.social,Cowboy “Who Keeps the Metric System Down” Socialist,https://cdn.bsky.app/img/avatar/plain/did:plc:re7bzsdvzbgmywsvbyy5atje/bafkreid4hgjrnp245entop4m6iwsp454ld2qq4rkn2dmbiujekipflil3q@jpeg,did:plc:re7bzsdvzbgmywsvbyy5atje,NA,0
aideenmc.bsky.social,NA,NA,did:plc:7u36fedkzhlxjnfdq7v4r5hg,NA,0
ecksteinish.bsky.social,𝕖𝕔𝕜𝕤𝕥𝕖𝕚𝕟,https://cdn.bsky.app/img/avatar/plain/did:plc:xfwexkluc3smsrylpeoul2fa/bafkreif3hbi5raadiiucgzkoubswprr3keqxfsvqy4wdct72ny7k2owcsa@jpeg,did:plc:xfwexkluc3smsrylpeoul2fa,NA,0
juliachilds.bsky.social,Julia Childs,https://cdn.bsky.app/img/avatar/plain/did:plc:2jnfulldka4rgudsghn57ld7/bafkreifmb2lqsguuhtwve4rfef3z2g7hdroquz6z7j4l4cvsqeih2hhaoi@jpeg,did:plc:2jnfulldka4rgudsghn57ld7,NA,0
deborah-c.bsky.social,Deborah,https://cdn.bsky.app/img/avatar/plain/did:plc:wu3o7nu5igwxl35balt6fpwo/bafkreigjjy22mnntwtmjp5tk3lis7obrgdhmjdtyb5dxcpz5s776kkqe3q@jpeg,did:plc:wu3o7nu5igwxl35balt6fpwo,NA,0
daraghobrien.bsky.social,Daragh Ó Briain,https://cdn.bsky.app/img/avatar/plain/did:plc:v56linvxxoso5vf4fnr5ricb/bafkreiamdx3k3qom7vofbpx4clkhwazxhd33jq4fsrp32dy7k372gq6suy@jpeg,did:plc:v56linvxxoso5vf4fnr5ricb,NA,0
flowmeow1812.bsky.social,Hakan Sonok Antalya,https://cdn.bsky.app/img/avatar/plain/did:plc:yvbj7w3lq6bfesy6cxkcurly/bafkreigscgw7nrj6ziw6z55qxp2njc4glnq7aeaomsff5dahermp3ijqme@jpeg,did:plc:yvbj7w3lq6bfesy6cxkcurly,NA,0
bakerdphd.bsky.social,Dominique Baker,https://cdn.bsky.app/img/avatar/plain/did:plc:ozma3timm5c32fa7bimb4zaj/bafkreidiaamqw4us4dppn26fkbwoe3yiacuhvk4jshnufhtt5kvonlcpn4@jpeg,did:plc:ozma3timm5c32fa7bimb4zaj,NA,0
meabhdebrun.bsky.social,Méabh de Brún,https://cdn.bsky.app/img/avatar/plain/did:plc:mpcy4uer6wktejrlzzaclb6m/bafkreib6iw3tvbkwgvr6ylzzmjfr2eaqomqsy2kvmjixewnm7pf5rsdpoa@jpeg,did:plc:mpcy4uer6wktejrlzzaclb6m,NA,0
paultrembath.bsky.social,Paul Trembath 〓〓,https://cdn.bsky.app/img/avatar/plain/did:plc:kws37735w7q2oaexqape3o4x/bafkreibuu4prvi464utnz2pabxx42y3eqm3jeeln6pdfgsdtzyjxzsccra@jpeg,did:plc:kws37735w7q2oaexqape3o4x,NA,0
tertuliabookshop.bsky.social,"Tertulia, a bookshop Like no other www.tertuliabookshop.com",https://cdn.bsky.app/img/avatar/plain/did:plc:reqgwc2s2nb4kwccqsrzehwn/bafkreibkw76rltqdck2b2vrj655vuwfpouvt5avqu5v7sybcm3nw3w3nke@jpeg,did:plc:reqgwc2s2nb4kwccqsrzehwn,NA,0
rachaelm86.bsky.social,Rachael Morris,https://cdn.bsky.app/img/avatar/plain/did:plc:rbhath7vryki772hrhqk2uir/bafkreigbzq3pzoht2ullwc4innn3eshjt7zg5m24dolp2c7ebbo5obmqty@jpeg,did:plc:rbhath7vryki772hrhqk2uir,NA,0
alanmeaney.bsky.social,Alan Meaney,https://cdn.bsky.app/img/avatar/plain/did:plc:ohow2eqn26lmzjijisxsulji/bafkreidwzfjd3vlx32asbvng5t3d26krpbnzhkst67pgxtvgvw55xudwha@jpeg,did:plc:ohow2eqn26lmzjijisxsulji,NA,0
carlkinsella.bsky.social,Carl Kinsella,https://cdn.bsky.app/img/avatar/plain/did:plc:agdqygxmfoi4pnuqyfa7bfv5/bafkreiblqirzhwasahyry6iyu5jhvn55x4nw4fqnwdr7sdjxy25hemoqaq@jpeg,did:plc:agdqygxmfoi4pnuqyfa7bfv5,NA,0
melissabreen.bsky.social,Melissa,https://cdn.bsky.app/img/avatar/plain/did:plc:5o6vh3b4hoiuabr35gfvijvn/bafkreihhnswogpfvowcmk2cb7kazz3ozz3srvunmnsvccvhzxmexw7fwim@jpeg,did:plc:5o6vh3b4hoiuabr35gfvijvn,NA,0
jkhoman.bsky.social,Jack Kavanagh Homan,https://cdn.bsky.app/img/avatar/plain/did:plc:gndqt3yx3lfc242uyxszrr44/bafkreifma4e4ti3dybbffchvj6jqlnrxrkdqvmmtshfz5c5bkqi7l6hpam@jpeg,did:plc:gndqt3yx3lfc242uyxszrr44,NA,0
dredelcaos.bsky.social,🐇🎀 Dre Spooky Season💀🍂,https://cdn.bsky.app/img/avatar/plain/did:plc:v6kylm7wrcupxsbbyesmwup7/bafkreibb6cerjf7m67hzwrxvb6gxwglr35pgebnadqagyqdec4jwvcndvy@jpeg,did:plc:v6kylm7wrcupxsbbyesmwup7,NA,0
psychicsoftware.com,Sam Redfern,https://cdn.bsky.app/img/avatar/plain/did:plc:rmmifzq5oisdl7jdpnwlilh3/bafkreiebxg63ygewilbjbxue2bqnmztw4h3zsr6hyrtxz6ouzpfa4wflue@jpeg,did:plc:rmmifzq5oisdl7jdpnwlilh3,NA,0
danuis.lol,ren,https://cdn.bsky.app/img/avatar/plain/did:plc:o7isgkkukeynklcanpal3qnf/bafkreibolbk47n3v72iopfh6fimvo5cs7tkuj2reqlo7ba6ois4ont5nzu@jpeg,did:plc:o7isgkkukeynklcanpal3qnf,NA,0
caseyexplosion.bsky.social,Casey Explosion,https://cdn.bsky.app/img/avatar/plain/did:plc:lb5dnroqbk4ikw4zmgdd77dd/bafkreifrlbfmoclriuu2thktfpjluqdbhizcehc5li3yp7wp63plloetsq@jpeg,did:plc:lb5dnroqbk4ikw4zmgdd77dd,NA,0
galwaygamejam.bsky.social,Galway Game Jam,https://cdn.bsky.app/img/avatar/plain/did:plc:ju2nyf6vgezohbzlmmohd6cy/bafkreicg7h2ixkefjlrgpt3rkbvbl3vigptnjnnm2sh5skluuevlbufwuq@jpeg,did:plc:ju2nyf6vgezohbzlmmohd6cy,NA,0
parchmentscroll.bsky.social,Jordan is the Huggiest Kaiju,https://cdn.bsky.app/img/avatar/plain/did:plc:inttr5vfg3qpbbxk35gablvj/bafkreihcg34y4j5evwicf3y5x7c6gpzf6wvlpzxbo2or3z4lj45xz62z7q@jpeg,did:plc:inttr5vfg3qpbbxk35gablvj,NA,0
stellamulberry.bsky.social,Stella Mulberry,https://cdn.bsky.app/img/avatar/plain/did:plc:ibfbhhnn743kc4ie2szvdndt/bafkreie6v77hze4bg5vndxqm3zvygdebur3fj5pvw2avndsd67szubfla4@jpeg,did:plc:ibfbhhnn743kc4ie2szvdndt,NA,0
nubegames.bsky.social,Roguetron (Indiegame),https://cdn.bsky.app/img/avatar/plain/did:plc:gosvwosi7gows4zmq6bdhx4b/bafkreicqa3xagbo3axxkra5j6xghnx6jfczaf3ksz5ai3zrxff5iwvfdvy@jpeg,did:plc:gosvwosi7gows4zmq6bdhx4b,NA,0
gamingnews-rt.bsky.social,Gaming News,https://cdn.bsky.app/img/avatar/plain/did:plc:eqvvek25ndbzzz67mkreuqrt/bafkreifesjeqmbsgsummz6z5niswqo2so2xcnhzzxrcupyi6a2445ed3hi@jpeg,did:plc:eqvvek25ndbzzz67mkreuqrt,NA,0
cianrice.dev,𝕮𝖎𝖆𝖓 (key-in),https://cdn.bsky.app/img/avatar/plain/did:plc:3zvz4dnsoulznt3kyrrlmy3p/bafkreignivy6tdvcd7qin43fntie2qmao3g6udaljhtdoybp3awfrxb2pe@jpeg,did:plc:3zvz4dnsoulznt3kyrrlmy3p,NA,0
lightliv.bsky.social,Olivia ⟢,https://cdn.bsky.app/img/avatar/plain/did:plc:jxtcp4gd457edsryxes2knel/bafkreihrr5ddj7mizdpwsctnssidz2b73keobte5aaxzkmaerqggmt2fba@jpeg,did:plc:jxtcp4gd457edsryxes2knel,NA,0
search1wy.bsky.social,"Navy veteran , ODAT",https://cdn.bsky.app/img/avatar/plain/did:plc:f3gt4u54phrrm25aao3oaidp/bafkreidgi2qxnkiefq4pv2dtykijta6btmanvqpyhohzh3yrrd7y6tx5ci@jpeg,did:plc:f3gt4u54phrrm25aao3oaidp,NA,0
lawschoolonline.bsky.social,lawschoolonline,https://cdn.bsky.app/img/avatar/plain/did:plc:6baserbdtyihe7arbcg3ukid/bafkreienvl2vm5g36jzpszzw2g7hgipivc62y63oycocw6h6nrhzc6spk4@jpeg,did:plc:6baserbdtyihe7arbcg3ukid,NA,0
bookjo.bsky.social,Joanna Sholem,https://cdn.bsky.app/img/avatar/plain/did:plc:pyultrffypuj62cwineajokr/bafkreiagmygyu3svlt3l5dm2pnqaususs5gggblkt2zwunv55gu5n6n2k4@jpeg,did:plc:pyultrffypuj62cwineajokr,NA,0
